"LOCATION_CODE","Occupancy_Right_Desc","OWNED_OR_LEASED_INDICATOR","REGION_CODE","STREET_ADDRESS","CITY","STATE_CD","ZIPCODE5","Latitude","Longitude","BUILDING_RSF","BLD_VACANT_RSF","YEAR_BUILT","WALK_SCORE","TRANSIT_SCORE","CONGRESSIONAL_DISTRICT_CODE","Fed_POC","Fed_POC_Email","SENATOR1","SENATOR1_URL","SENATOR2","SENATOR2_URL","REPRESENTATIVE","REPRESENTATIVE_URL","LEASE_NUM","LEASE_EFFECTIVE_DATE","LEASE_EXPIRATION_DATE"
"MD0300","Leased","D","11","16071 INDUSTRIAL DR","GAITHERSBURG","MD","20877","39.1241","-77.193531","169,709","0","","","","2406","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00441","9/9/2021","9/8/2036"
"MD0055","Owned","F","3","31 HOPKINS PLZ","BALTIMORE","MD","21201","39.2892521","-76.616266","589,182","19,481","1967","98","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD0075","Leased","L","11","1701 BRIGHTSEAT RD","HYATTSVILLE","MD","20785","38.9116269","-76.852489","125,000","125,000","2000","22","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0075","Leased","D","11","1701 BRIGHTSEAT RD","HYATTSVILLE","MD","20785","38.9116269","-76.852489","125,000","125,000","","22","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD12541","1/31/2012","1/30/2025"
"MD1874","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20993","39.033783","-76.980983","0","0","","12","57","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0810","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.0392949","-76.982045","27,940","0","1946","29","56","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0656","Owned","F","3","CURTIS BAY DEPOT","CURTIS BAY","MD","21226","39.1917363","-76.547564","0","0","1917","4","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD0542","Owned","F","3","6401 SECURITY BLVD","WOODLAWN","MD","21207","39.3116929","-76.729883","1,059,701","0","1959","54","56","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD0188","Owned","F","3","6401 SECURITY BLVD","WOODLAWN","MD","21207","39.3117455","-76.729878","42,052","0","1979","54","56","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD0804","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.0365214","-76.983083","416,161","0","2005","13","57","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0415","Owned","F","3","7500 SECURITY BLVD","WOODLAWN","MD","21244","39.317949","-76.763984","371,390","290","1995","51","59","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD0534","Owned","F","11","ROUTE 118","GERMANTOWN","MD","20874","39.1782861","-77.256436","1,512","0","1957","36","49","2406","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD0512","Owned","F","3","6401 SECURITY BLVD","WOODLAWN","MD","21207","39.3116929","-76.729883","193,698","0","1973","54","56","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1045","Leased","L","3","14701 NATIONAL HIGHWAY SW","LA VALE","MD","21502","39.6399793","-78.857223","2,499","0","2000","38","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1045","Leased","D","3","14701 NATIONAL HIGHWAY SW","LA VALE","MD","21502","39.6399793","-78.857223","2,499","0","","33","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD06301","3/2/2006","3/1/2027"
"MD0709","Owned","F","11","10905 NEW HAMPSHIRE AVE, BLDG 405","SILVER SPRING","MD","20993","39.0183637","-76.983473","0","0","2010","39","49","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0544","Owned","F","3","6401 SECURITY BLVD","WOODLAWN","MD","21207","39.3116929","-76.729883","126,794","0","2000","54","56","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD0334","Owned","F","11","5001 CAMPUS DR.","COLLEGE PARK","MD","20740","38.9771061","-76.92618","371,667","0","2001","49","59","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0336","Owned","F","11","8501A MUIRKIRK RD","LAUREL","MD","20708","39.055894","-76.859554","2,900","0","1998","9","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1150","Leased","L","3","67 THOMAS JOHNSON DR","FREDERICK","MD","21702","39.450924","-77.403996","12,370","0","2000","24","26","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1150","Leased","D","3","67 THOMAS JOHNSON DR","FREDERICK","MD","21702","39.450924","-77.403996","12,370","0","","","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00851","3/31/2022","3/30/2037"
"MD1059","Leased","L","3","1710 UNDERPASS WAY","HAGERSTOWN","MD","21740","39.62943","-77.769071","9,078","0","1984","47","18","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1059","Leased","D","3","1710 UNDERPASS WAY","HAGERSTOWN","MD","21740","39.62943","-77.769071","9,078","0","","","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00437","8/8/2020","8/7/2035"
"MD0659","Owned","F","3","CURTIS BAY DEPOT","CURTIS BAY","MD","21226","39.1917363","-76.547564","0","0","1917","4","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD0464","Leased","L","3","939 ELKRIDGE LANDING RD","LINTHICUM HEIGHTS","MD","21090","39.20329","-76.684311","12,333","0","2000","29","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD0464","Leased","D","3","939 ELKRIDGE LANDING RD","LINTHICUM HEIGHTS","MD","21090","39.20329","-76.684311","12,333","0","","27","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD05371","6/11/2005","6/10/2025"
"MD0543","Owned","F","3","6401 SECURITY BLVD","WOODLAWN","MD","21207","39.3116929","-76.729883","439,698","0","1963","54","56","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD0811","Owned","F","11","10903 NEW HAMPSHIRE AVE, BLDG 2","SILVER SPRING","MD","20993","39.0355828","-76.982835","129,658","0","2005","13","57","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0356","Owned","F","11","8501W MUIRKIRK RD","LAUREL","MD","20708","39.055894","-76.859554","4,195","0","1996","9","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1880","Leased","L","11","7500 LINDBERGH DR","GAITHERSBURG","MD","20879","39.16451","-77.154151","24,678","0","2012","41","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1880","Leased","D","11","7500 LINDBERGH DR","GAITHERSBURG","MD","20879","39.16451","-77.154151","24,678","0","","41","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD12504","7/15/2012","7/14/2032"
"MD1120","Leased","L","3","9691 GERWIG LN","COLUMBIA","MD","21046","39.17523","-76.846541","2,050","0","2000","53","37","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD1120","Leased","D","3","9691 GERWIG LN","COLUMBIA","MD","21046","39.17523","-76.846541","2,050","0","","","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD00845","12/31/2023","12/30/2033"
"MD1064","Leased","L","3","321 BALLENGER CENTER DR","FREDERICK","MD","21703","39.39614","-77.435281","8,193","0","2003","62","22","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1064","Leased","D","3","321 BALLENGER CENTER DR","FREDERICK","MD","21703","39.39614","-77.435281","8,193","0","","","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00600","4/30/2024","4/29/2039"
"MD1064","Leased","D","3","321 BALLENGER CENTER DR","FREDERICK","MD","21703","39.39614","-77.435281","8,193","0","","","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00755","11/8/2022","11/7/2037"
"MD0468","Leased","L","3","10025 GOVERNOR WARFIELD PKWY","COLUMBIA","MD","21044","39.21971","-76.860131","13,675","1,345","2000","80","51","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD0468","Leased","D","3","10025 GOVERNOR WARFIELD PKWY","COLUMBIA","MD","21044","39.21971","-76.860131","13,675","1,345","","","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD00738","1/25/2023","1/24/2038"
"MD0468","Leased","D","3","10025 GOVERNOR WARFIELD PKWY","COLUMBIA","MD","21044","39.21971","-76.860131","13,675","1,345","","","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD00477","4/19/2021","4/18/2036"
"MD0296","Leased","L","11","6701 ROCKLEDGE DR","BETHESDA","MD","20817","39.03076","-77.134011","247,414","0","2000","21","48","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0296","Leased","D","11","6701 ROCKLEDGE DR","BETHESDA","MD","20817","39.03076","-77.134011","247,414","0","","21","48","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD00152","10/31/2019","10/30/2034"
"MD0456","Owned","F","3","7500 SECURITY BLVD","WOODLAWN","MD","21244","39.317949","-76.763984","220,792","0","1995","51","59","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD1015","Leased","L","3","18434 SHOWALTER RD","HAGERSTOWN","MD","21742","39.7019924","-77.731489","481","0","2000","13","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1015","Leased","D","3","18434 SHOWALTER RD","HAGERSTOWN","MD","21742","39.7019924","-77.731489","481","0","","13","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD03349","11/17/2002","11/16/2028"
"MD1903","Owned","F","11","19901 GERMANTOWN RD","GERMANTOWN","MD","20874","39.179871","-77.256396","0","0","","24","50","2406","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD0278","Owned","F","11","5000 ELLIN RD","LANHAM","MD","20706","38.949","-76.873241","1,111,470","152","1997","50","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1815","Owned","F","11","10903 NEW HAMPSHIRE AVE. BLDG 100","SILVER SPRING","MD","20993","39.038472","-76.990355","0","0","2009","67","58","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1052","Leased","L","3","9411 PHILADELPHIA RD","BALTIMORE","MD","21237","39.353337","-76.462412","3,105","0","2000","62","","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD1052","Leased","D","3","9411 PHILADELPHIA RD","BALTIMORE","MD","21237","39.353337","-76.462412","3,105","0","","","","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","LMD00667","9/21/2021","9/20/2036"
"MD0166","Leased","L","11","4801 BEECH PL","TEMPLE HILLS","MD","20748","38.82354","-76.938581","19,177","0","2000","42","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0166","Leased","D","11","4801 BEECH PL","TEMPLE HILLS","MD","20748","38.82354","-76.938581","19,177","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00460","11/22/2020","11/21/2030"
"MD0757","Leased","L","11","7519 STANDISH PL","DERWOOD","MD","20855","39.1080541","-77.152925","29,744","29,744","2000","53","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0757","Leased","D","11","7519 STANDISH PL","DERWOOD","MD","20855","39.1080541","-77.152925","29,744","29,744","","53","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD12706","9/6/2015","9/5/2025"
"MD0719","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.0336803","-76.986098","19,921","0","1973","50","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
